Salesforce Account Id,Cleaned Practice Areas
0016000000pDWFkAAO,Civil Rights; General Practice; Real Estate;Wills and Trusts
0010e00001QRuU0AAL,Civil Rights; Criminal
0010e00001QRuaWAAT,Business Litigation; Civil Rights; General Practice; Class Action
0010e00001QRuaUAAT,General Practice; Real Estate;Wills and Trusts
0010e00001QRuaVAAT,Tax; General Practice;Real Estate
0010e00001QRuaaAAD,General Practice; Criminal
0010e00001QRuacAAD,Environmental; Business Transactional; Business Litigation; Real Estate
0010e00001QRuaeAAD,Transportation;Environmental; General Practice; Administrative
0010e00001QRuafAAD,Civil Rights; General Practice; Business Transactional; Family;Criminal; Product Liability; Personal Injury; Business Litigation; Professional Practices
0010e00001QRuahAAD,Native American; Civil Rights; Criminal; Employment; Constitutional; Transportation;General Practice; Real Estate; Environmental; Administrative; Government; Business Transactiona
0010e00001QRuajAAD,General Practice;Administrative
0010e00001QRuh9AAD,Native American; Tax; Transportation;General Practice; Real Estate; Environmental; Health and Elder Care; Family; Administrative; Wills and Trust
0013000000Cb1TeAAJ,Wills and Trusts;Real Estate
0010e00001QRuhAAAT,Civil Rights;General Practice; Family; Professional Practices; Insurance; Product Liability
0010e00001QRuhBAAT,Business Litigation; Civil Rights; General Practice; Consumer; Anti-trust; Class Action; Family; Product Liability; Personal Injury; Bankruptcy; Professional Practices
0010e00001QRuhEAAT,Civil Rights; Criminal
0010e00001QRuhGAAT,Family; General Practice; Administrative;Personal Injury
0010e00001QRuhIAAT,General Practice;Family
0010e00001QRuhJAAT,Real Estate; General Practice; Consumer;Bankruptcy
0013000000CcGQtAAN,Business Litigation; Wills and Trusts; General Practice; Business Transactional; Real Estate; Government; Administrative; Bankruptcy
0010e00001QRuhNAAT,Business Transactional; Civil Rights; Tax; General Practice; Immigration; Business Transactional
0010e00001QRuhOAAT,Business Litigation; Tax; General Practice; Real Estate; Business Transactional
0010e00001QRunrAAD,General Practice; Real Estate;Wills and Trusts
0010e00001QRunsAAD,General Practice;Personal Injury
0010e00001QRunwAAD,General Practice; Business Transactional; Business Litigation; Real Estate
0010e00001NW4GsAAL,Immigration; Civil Rights; Tax; General Practice
0010e00001QRunzAAD,Business Litigation; Tax; General Practice; Employment; Class Action; Real Estate
0010e00001QRuo4AAD,General Practice; Real Estate;Wills and Trusts
0010e00001QRuo5AAD,Business Litigation; Civil Rights; Criminal; General Practice; Constitutional; Administrative; Government; Business Transactiona; Personal Injury; Business Transactional
0010e00001QRuo7AAD,General Practice; Criminal
0010e00001QRuo8AAD,Native American; Civil Rights; Wills and Trusts; Consumer; Constitutional; Employment;General Practice; Real Estate; Family; Administrative; Government; Business Transactiona; Bankruptcy
0010e00001QRuuNAAT,Transportation;Environmental; General Practice
0010e00001QRuuLAAT,Criminal;General Practice; Real Estate; Family; Personal Injury
0010e00001QRuuMAAT,General Practice;Administrative
0010e00001QRuuSAAT,Family; Civil Rights; Professional Practices;Product Liability
0010e00001QRuuTAAT,Business Transactional; General Practice; Business Litigation;Personal Injury
0010e00001NVcgcAAD,Tax; General Practice;Real Estate
0016000000pDTX7AAO,Business Litigation; Civil Rights; Tax; General Practice; Business Transactional; Environmental; Health and Elder Care; Bankruptcy
0010e00001QRuuaAAD,Criminal;Constitutional
0010e00001QRuuhAAD,Tax; Consumer;General Practice; Real Estate; Family; Administrative; Bankruptcy
0010e00001QRuuiAAD,Civil Rights; Criminal; Tax;General Practice; Family; Administrative; Immigration; Personal Injury; Business Transactional
0010e00001QRuukAAD,General Practice; Health and Elder Care;Insurance
0010e00001QRuulAAD,Business Litigation; Civil Rights; Bankruptcy; General Practice; Environmental; Business Transactional
0010e00001QRv14AAD,General Practice;Family
0010e00001QRv15AAD,Civil Rights; General Practice; Real Estate; Family;Health and Elder Care; Administrative; Personal Injury
0010e00001QxMY3AAN,Wills and Trusts; Entertainment; Bankruptcy; General Practice; Criminal; Consumer; Employment; Business Transactional; Real Estate; Environmental; Family;Workers Compensation; Administrative; Construction; Personal Injury; Business Litigation
0010e00001QRv18AAD,Environmental; Real Estate
0010e00001QRv1AAAT,Civil Rights; General Practice; Family; Health and Elder Care;Medical Malpractice; Product Liability; Personal Injury; Professional Practices
0010e00001QRv1CAAT,Intellectual Property; Entertainment; General Practice
0010e00001QRv1EAAT,Wills and Trusts; Civil Rights; Criminal; General Practice; Securities; Real Estate; Health and Elder Care; Family;Workers Compensation; Administrative; Insurance; Personal Injury
0010e00001QRv1FAAT,General Practice; Real Estate; Family;Wills and Trusts
0016000000pEbLSAA0,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0010e00001QRv1KAAT,Business Litigation; Entertainment; General Practice; Intellectual Property; Business Transactional
0010e00001QRv1OAAT,Business Litigation; Civil Rights; General Practice; Employment; Transportation; Environmental; Family; Administrative; Product Liability; Business Transactional; Professional Practices
0010e00001QRv1PAAT,General Practice; Real Estate;Bankruptcy
0010e00001Qy2f6AAB,General Practice;Wills and Trusts
0010e00001QRv7aAAD,Tax; General Practice;Health and Elder Care; Real Estate; Insurance; Wills and Trust
0010e00001QRv7bAAD,Business Litigation; Criminal; General Practice; Class Action; Family; Personal Injury
0010e00001QRv7dAAD,General Practice; Health and Elder Care;Insurance
0010e00001QRv7jAAD,Civil Rights; Constitutional;General Practice; Family; Government; Administrative; Product Liability; Business Transactiona; Personal Injury; Professional Practices
0010e00001QRv7kAAD,Workers Compensation; General Practice
0010e00001QRvE5AAL,Wills and Trusts; Criminal; General Practice; Real Estate;Medical Malpractice; Immigration; Personal Injury
0010e00001QRvE8AAL,Civil Rights; Tax;General Practice; Immigration; Business Transactional
0016000000pDWCyAAO,General Practice;Administrative
0010e00001QRvEEAA1,Family; Criminal; General Practice;Personal Injury
0010e00001NWPlQAAX,Employment;  Medical Malpractice;  Real Estate;Bankruptcy
0010e00001QRvEGAA1,Civil Rights; Criminal; General Practice; Consumer; Employment; Real Estate; Health and Elder Care; Environmental; Family;Entertainment; Administrative; Government; Intellectual Property; Business Transactiona; Personal Injury; Bankruptcy
0010e00001QRvELAA1,Family;Administrative
0010e00001QRvESAA1,General Practice;Insurance
0010e00001NT1xAAAT,General Practice;Real Estate
0010e00001QRvLBAA1,Civil Rights; Criminal;Family; Professional Practices; Product Liability
0010e00001QRvLCAA1,General Practice; Real Estate;Wills and Trusts
0010e00001QRvLJAA1,Business Litigation; Business Transactional
0010e00001QRvLLAA1,General Practice; Health and Elder Care
0010e00001QRvLRAA1,General Practice;Insurance
0010e00001QRvLTAA1,Medical Malpractice;Personal Injury
0010e00001QRvRaAAL,General Practice;Employment
0010e00001QRvRcAAL,Business Litigation; Native American; Civil Rights; General Practice; Administrative; Government; Business Transactiona; Business Transactional
0010e00001NVdC8AAL,Business Transactional;Tax; Business Litigation
0010e00001QRvReAAL,Business Litigation; Native American; Tax; General Practice; Class Action; Real Estate; Business Transactional
0010e00001QRvRfAAL,General Practice;Family
0010e00001QRvRqAAL,Civil Rights; Tax; General Practice; Employment; Transportation; Business Transactional; Real Estate; Environmental; Family; Administrative;Criminal; Product Liability; Immigration; Business Litigation; Professional Practices
0010e00001QRvRuAAL,Civil Rights; Tax;General Practice; Immigration; Business Transactional
0013000000CbE9aAAF,Wills and Trusts;  Tax;  Business Transactional;  Real Estate;Bankruptcy
0013000000CcAcRAAV,Civil Rights;  Government; Administrative
0016000000pDVYaAAO,Workers Compensation; General Practice
0016000000pDVYbAAO,Tax; General Practice; Consumer; Employment; Real Estate; Family;Workers Compensation; Government; Administrative; Personal Injury; Bankruptcy
0010e00001NW4B1AAL,General Practice; Health and Elder Care;Entertainment; Insurance; Personal Injury
0013000000CbJbXAAV,Other (See Details); Wills and Trusts; General Practice; Business Transactional; Business Litigation; Bankruptcy
0010e00001QRuIuAAL,Environmental; Business Litigation
0016000000pDWFmAAO,Business Litigation; Wills and Trusts; Civil Rights; General Practice; Class Action; Real Estate; Family; Product Liability; Personal Injury; Professional Practices
0016000000pDWFnAAO,Business Litigation; General Practice; Real Estate; Environmental; Business Transactional
0013000000Cc8ljAAB,Business Litigation; Wills and Trusts; General Practice; Real Estate; Health and Elder Care; Personal Injury
0016000000pDWG4AAO,General Practice; Administrative;Criminal
0013000000CcLhaAAF,Criminal; Employment;General Practice; Health and Elder Care; Family; Government; Administrative; Insurance; Personal Injury
0013000000Cbd8eAAB,Personal Injury;  Business Litigation; Administrative;  Real Estate;  Bankruptcy;  Consumer;  Family
0010e00001NVbzdAAD,General Practice;Wills and Trusts
0013000000CaszJAAR,Business Litigation; Wills and Trusts; General Practice; Consumer; Employment; Securities; Business Transactional; Real Estate; Family; Immigration; Personal Injury; Bankruptcy
0016000000pDTTDAA4,Business Litigation; Business Transactional
0013000000Cc10QAAR,Wills and Trusts;Family
0013000000Cb0i1AAB,Civil Rights;  Employment; Business Litigation
0010e00001NVcr5AAD,Civil Rights; Employment
0010e00001QRuU7AAL,General Practice;Family
0016000000pESpqAAG,Intellectual Property; Government;Cyberspace; Business Litigation
0010e00001QRuU5AAL,Environmental; Real Estate
0010e00001QRuU8AAL,General Practice; Real Estate; Health and Elder Care;Wills and Trusts
0010e00001QRuU9AAL,Civil Rights; Criminal; Constitutional;General Practice; Real Estate; Family; Health and Elder Care; Administrative; Personal Injury
0010e00001QRuUDAA1,Native American; Civil Rights; Bankruptcy; General Practice; Consumer; Employment; Class Action; Transportation; Real Estate; Health and Elder Care; Environmental; Administrative;Criminal; Business Litigation
0010e00001QRuUIAA1,Civil Rights; Criminal; Tax; General Practice; Employment; Real Estate; Environmental;Health and Elder Care; Administrative
0016000000pDWD4AAO,Business Litigation; General Practice; Business Transactional
0010e00001QRuUNAA1,Civil Rights; Criminal; Health and Elder Care;Administrative
0013000000CbH58AAF,General Practice;  Real Estate;Criminal
0010e00001QRuawAAD,Transportation;Environmental; General Practice
0010e00001QRuauAAD,Civil Rights; General Practice; Employment;Administrative; Workers Compensation; Real Estate; Family; Health and Elder Care; Professional Practices; Administrative; Insurance; Construction; Personal Injury; Business Litigation; Product Liability
0010e00001QRuavAAD,Business Litigation; Wills and Trusts; Criminal; Tax; General Practice; Civil Rights; Real Estate; Education; Family; Administrative; Product Liability; Personal Injury; Business Transactional; Professional Practices
0013000000CcCV5AAN,Criminal; Employment;General Practice; Family; Immigration
0010e00001QRub1AAD,General Practice;Administrative
0010e00001QRub3AAD,Business Litigation; General Practice; Employment; Health and Elder Care; Insurance; Business Transactional; Medical Malpractice
0013000000CcO5oAAF,General Practice; Business Transactional; Real Estate;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0010e00001QRub7AAD,Native American; Transportation;General Practice; Real Estate; Environmental
0010e00001QRub9AAD,General Practice; Health and Elder Care;Entertainment; Insurance; Intellectual Property
0010e00001QRubBAAT,Family;Administrative
0010e00001QRubCAAT,Wills and Trusts;Real Estate
0010e00001QRubDAAT,General Practice;Administrative
0010e00001QRubFAAT,Family; Criminal; General Practice;Personal Injury
0010e00001Qwu21AAB,Wills and Trusts; Criminal; Employment;General Practice; Family; Health and Elder Care; Immigration
0010e00001QRubHAAT,Family; Criminal; General Practice;Personal Injury
0010e00001QRubIAAT,Business Litigation; Civil Rights; Criminal; Tax; General Practice; Empl; Class Action; Education; Environmental; Family; Administrative; Government; Product Liability; Business Transactiona; Personal Injury; Business Transactional; Professional Practices
0013000000CbMzxAAF,Wills and Trusts; Entertainment; Bankruptcy; General Practice; Consumer; Business Transactional; Real Estate; Health and Elder Care; Family;Workers Compensation; Administrative; Insurance; Government; Construction; E; Personal Injury; Business Litigation
0010e00001QRuhXAAT,Civil Rights; Tax;General Practice; Immigration; Business Transactional
0010e00001QRuhaAAD,Civil Rights; Tax; General Practice; Employment; Environmental;Criminal; Immigration; Business Transactional
0016000000pEbLnAAK,General Practice; Business Litigation;Antitrust
0010e00001QRuheAAD,Business Litigation; Wills and Trusts; Entertainment; Civil Rights; General Practice; Real Estate; Family; Product Liability; Intellectual Property; Business Transactional; Professional Practices
0010e00001NTP5IAAX,Business Transactional;  Employment
0010e00001QRrsdAAD,General Practice; Government;Administrative
0016000000pEbYBAA0,General Practice; Business Litigation;Bankruptcy
0010e00001QRuoHAAT,General Practice;Family
0010e00001QRuoIAAT,Civil Rights; Criminal; General Practice; Employment; Business Transactional; Health and Elder Care;Workers Compensation; Administrative; Insurance; Government; Business Transactiona; Personal Injury; Business Litigation
0010e00001QRuoJAAT,Civil Rights; Criminal;General Practice; Government; Administrative; Business Transactiona
0010e00001QRuoLAAT,General Practice; Administrative; Health and Elder Care;Insurance
0010e00001QRuoOAAT,Civil Rights;General Practice; Government; Administrative; Business Transactiona
0010e00001NVhvMAAT,Business Litigation; Wills and Trusts; Criminal; Tax; General Practice; Workers' Compensation; Civil Rights; Employment; Real Estate; Health and Elder Care; Family; Construction; Intellectual Property; Personal Injury; Business Transactional
0016000000pEbYOAA0,General Practice; Business Transactional; Real Estate; Environmental;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0010e00001QRuoUAAT,Wills and Trusts; Business Transactional;Real Estate
0010e00001QRuoVAAT,Tax; General Practice;Real Estate
0016000000pEbYVAA0,Other (See Details); Wills and Trusts; Criminal; General Practice; Employment; Family; Personal Injury
0010e00001QRuoZAAT,Business Litigation; Business Transactional
0010e00001QRuobAAD,General Practice;Administrative; Family; Administrative; Personal Injury
0013200001FyeuGAAR,Personal Injury;  Medical Malpractice;Criminal
0010e00001QRuocAAD,Civil Rights;Environmental; Criminal; Employment
0010e00001QRuupAAD,Criminal; Securities;General Practice; Family; Administrative; Personal Injury
0010e00001QRuurAAD,Business Litigation; Entertainment; Tax; General Practice; Criminal; Class Action; Real Estate; Intellectual Property; Business Transactional; Wills and Trust
0010e00001QRuusAAD,Business Litigation; Business Transactional
0010e00001QwuE8AAJ,General Practice;Bankruptcy
0010e00001QRuuwAAD,Family; Criminal; General Practice;Personal Injury
0010e00001QRuuyAAD,Transportation;Environmental; General Practice; Administrative
0010e00001NTnvHAAT,Business Litigation;Criminal
0010e00001QRuv3AAD,General Practice; Real Estate; Health and Elder Care;Wills and Trusts
0010e00001QRuv5AAD,Civil Rights;General Practice; Family; Insurance; Product Liability; Personal Injury; Professional Practices
0010e00001QRuv6AAD,General Practice; Employment;Personal Injury
0010e00001QRuv7AAD,Business Litigation; Business Transactional; General Practice; Employment
0010e00001QRuv8AAD,Business Litigation; Native American; Criminal; Civil Rights; General Practice; Employment; Constitutional; Class Action; Family; Administrative; Government; Business Transactiona; Personal Injury
0016000000pDVYmAAO,General Practice; Government;Administrative
0010e00001QRuv9AAD,Civil Rights;General Practice; Government; Administrative; Business Transactiona
0010e00001QRv1SAAT,Business Litigation; Criminal; General Practice; Employment; Business Transactional
0010e00001QRv1TAAT,Wills and Trusts; Consumer;General Practice; Real Estate; Family; Bankruptcy
0010e00001QRv1UAAT,Consumer;General Practice; Real Estate; Family; Administrative; Bankruptcy
0010e00001QRv1WAAT,Other (See Details); Civil Rights; Bankruptcy; General Practice; Consumer; Employment; Business Transactional; Real Estate; Professional Practices; Administrative; Government; Personal Injury; Business Litigation; Medical Malpractice
0016000000pDVYzAAO,Tax; General Practice;Real Estate
0010e00001QRv1dAAD,Civil Rights; Tax; Securities;General Practice; Administrative; Immigration; Business Transactional
0010e00001QRv1fAAD,Entertainment; Tax; General Practice; Class Action; Workers Compensation; Labor and Employment; Business Transactional; Pro; Environmental; Family; Administrative;Antitrust; Intellectual Property; Personal Injury; Business Litigation; Medical Malpractice
0013000000CbFciAAF,Personal Injury;Class Action
0010e00001QRv1jAAD,Business Litigation; Business Transactional; General Practice; Employment
0010e00001QRv1lAAD,Business Litigation; General Practice; Real Estate; Administrative; Business Transactional
0010e00001N8WqMAAV,Personal Injury;Insurance
0010e00001QRv1oAAD,General Practice;Wills and Trusts
0010e00001QRv7qAAD,Workers Compensation; General Practice
0010e00001QRv7tAAD,Civil Rights;General Practice; Family; Professional Practices; Product Liability
0010e00001QRv7uAAD,Criminal; General Practice; Health and Elder Care; Family; Administrative; Insurance;Medical Malpractice; Personal Injury
0013000000CbLaDAAV,General Practice;Wills and Trusts
0010e00001QRv7wAAD,Tax; General Practice;Real Estate
0010e00001QRv7xAAD,Family; General Practice; Employment;Administrative
0010e00001QRv7yAAD,Family;Administrative
0010e00001QRv7zAAD,Business Litigation; General Practice; Business Transactional
0010e00001QRv85AAD,Business Litigation; Civil Rights; Criminal; General Practice; Class Action; Family; Personal Injury
0010e00001QRv89AAD,Intellectual Property; Entertainment; General Practice
0010e00001QRv8BAAT,Native American; Criminal; Constitutional;General Practice; Real Estate; Family; Personal Injury
0010e00001QRvEUAA1,General Practice;Real Estate
0013000000Cb3swAAB,Personal Injury;Criminal;  Family
0010e00001QRvEZAA1,General Practice;Administrative
0010e00001QRvEcAAL,Family;Administrative
0010e00001PGvR4AAL,General Practice;Bankruptcy
0010e00001QRvEgAAL,General Practice;Real Estate
0010e00001QRvEjAAL,Wills and Trusts; Civil Rights;General Practice; Real Estate; Family; Professional Practices; Product Liability
0010e00001QRvEkAAL,Civil Rights; General Practice; Family;Workers Compensation; Administrative; Product Liability; Personal Injury; Professional Practices
0010e00001QRsIyAAL,General Practice; Health and Elder Care;Insurance
0016000000pDWG5AAO,General Practice; Real Estate;Wills and Trusts
0013000000CbyifAAB,Wills and Trusts; Civil Rights; General Practice; Consumer; Business Transactional; Real Estate; Family; Business Litigation; Administrative;Criminal; Product Liability; Personal Injury; Bankruptcy; Professional Practices
0016000000pDTXXAA4,Criminal;  Business Litigation;  General Practice;  Real Estate;Bankruptcy;  Environmental;  Family
0016000000pDWGCAA4,General Practice; Real Estate;Wills and Trusts
0016000000pDWGLAA4,Intellectual Property; Entertainment; General Practice
0016000000pDWGMAA4,Native American; Civil Rights; Criminal; General Practice; Employment; Family;Workers Compensation; Product Liability; Personal Injury; Professional Practices
0010e00001NVd27AAD,Business Litigation;  Intellectual Property
0010e00001QRsVqAAL,Business Litigation; Civil Rights; Tax; General Practice; Employment; Business Transactional; Environmental; Administrative; Insurance; Bankruptcy
0016000000pEPOlAAO,Business Litigation;Real Estate
0013000000CbpJWAAZ,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Environmental; Business Transactional
0016000000pDWDTAA4,Civil Rights;Environmental; Criminal; Employment
0016000000pDWDcAAO,Transportation;Environmental; General Practice
0010e00001QRscMAAT,Wills and Trusts; Bankruptcy; General Practice; Workers Compensation; Business Transactional; Real Estate; Health and Elder Care; Environmental;Cyberspace; Insurance; Government; Construction; Personal Injury; Business Litigation
0013000000CcAgiAAF,Wills and Trusts; Tax;Wills;Tax;Real Estate; Wills; Estate Planning; Trusts and Estates
0010e00001L0CGEAA3,Employment;Construction
0010e00001KIXayAAH,Business Transactional;Real Estate
0016000000pEayOAAS,Business Litigation; General Practice; Business Transactional; Real Estate; Health and Elder Care; Bankruptcy
0010e00001NTAiCAAX,Business Transactional; General Practice; Business Litigation;Bankruptcy
0016000000pEbM2AAK,Criminal; Employment;General Practice; Family; Government; Administrative
0013000000CbaQqAAJ,Civil Rights;Personal Injury
0013000000Cc0IOAAZ,Wills and Trusts;Native American
0010e00001NW4BjAAL,Business Litigation; Tax; General Practice; Business Transactional; Real Estate; Bankruptcy
0010e00001NTAiOAAX,Business Litigation; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care; Insurance; Construction; Bankruptcy
0010e00001NUAVxAAP,General Practice; Employment; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0016000000pDVZ6AAO,Criminal;Personal Injury
0013000000CaszVAAR,Other (See Details); Real Estate
0016000000pDVZHAA4,General Practice; Health and Elder Care
0016000000pDVdtAAG,General Practice; Government;Administrative
0010e00001QRrggAAD,Business Transactional;  Environmental; Business Litigation;Construction
0013000000CbOxAAAV,Wills and Trusts; Employment;General Practice; Family; Personal Injury
0010e00001QRvEsAAL,Wills and Trusts;General Practice; Real Estate; Family; Administrative; Personal Injury
0010e00001QRvEzAAL,General Practice; Real Estate; Family;Wills and Trusts
0010e00001QRvF4AAL,Business Litigation; Civil Rights; Criminal; Tax; General Practice; Securities; Education; Family; Administrative; Product Liability; Immigration; Personal Injury; Business Transactional; Professional Practices
0010e00001QRvF5AAL,Environmental; Real Estate
0010e00001QRvFDAA1,Family; Civil Rights; Professional Practices;Product Liability
0010e00001QRvLeAAL,Criminal;General Practice; Family; Health and Elder Care; Insurance; Personal Injury
0010e00001QRvLhAAL,Business Litigation; Entertainment; General Practice; Intellectual Property; Business Transactional
0010e00001QRvLlAAL,General Practice;Real Estate
0010e00001QRvLsAAL,Family; Criminal; General Practice;Personal Injury
0010e00001QRvS0AAL,Transportation;Environmental; General Practice
0010e00001NToABAA1,Intellectual Property;Entertainment; Business Litigation
0010e00001QRvS7AAL,Family;Administrative
0010e00001QRvSAAA1,Family;Administrative
0010e00001QRvSBAA1,Family;Administrative
0013000000CbOiqAAF,Criminal; Employment;General Practice; Family; Government; Administrative
0010e00001NVcxAAAT,Business Litigation; General Practice; Employment; Business Transactional; Real Estate; Construction; Personal Injury; Bankruptcy
0010e00001NVd2OAAT,Employment;Construction
0010e00001NVd2RAAT,Business Litigation;  Business Transactional
0010e00001NVd2XAAT,Workers Compensation;  Business Transactional;Criminal; Business Litigation;  Family
0010e00001NVd2ZAAT,Intellectual Property;Entertainment;  Employment; Business Litigation
0013000000CbN2TAAV,Wills and Trusts; General Practice; Business Litigation;Personal Injury
0010e00001NVd7ZAAT,Business Litigation; Bankruptcy; General Practice; Health and Elder Care; Business Transactional
0013000000Cau8YAAR,Wills and Trusts; Tax; General Practice; Consumer; Employment; Business Transactional; Real Estate; Health and Elder Care; Family;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0010e00001QwuKPAAZ,Business Litigation;Insurance
0016000000pDWE0AAO,Business Litigation; General Practice; Real Estate; Class Action
0016000000pDWE1AAO,Intellectual Property; Entertainment; General Practice
0010e00001QRuJHAA1,Environmental; Real Estate
0016000000pDWE6AAO,Tax; General Practice;Real Estate
0016000000pDVFuAAO,Tax; General Practice;Real Estate
0010e00001QRtxBAAT,General Practice; Employment; Business Transactional; Environmental;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0013000000Cbt5tAAB,Government; General Practice; Administrative;Health and Elder Care
0010e00001NUAWNAA5,Wills and Trusts;Health and Elder Care;  Business Transactional;  Tax;  Business Litigation; Administrative;  Real Estate;  Construction;  Environmental
0016000000pDVZMAA4,Criminal;General Practice; Real Estate; Environmental; Government; Administrative
0010e00001QRu3tAAD,Wills and Trusts;Environmental; General Practice; Real Estate
0010e00001NUAC2AAP,Business Litigation; General Practice; Business Transactional
0010e00001QRuUXAA1,Business Litigation; Tax; General Practice; Real Estate; Government; Administrative
0010e00001QRuUUAA1,Family; Criminal; General Practice;Personal Injury
0010e00001QRuUeAAL,Business Litigation; Civil Rights; Class Action; Family; Product Liability; Personal Injury; Professional Practices
0010e00001QRuUiAAL,Wills and Trusts; Criminal;General Practice; Real Estate; Family; Administrative; Personal Injury
0010e00001QRuUjAAL,General Practice;Administrative; Securities
0010e00001QRuUlAAL,Business Litigation; General Practice; Class Action; Personal Injury; Medical Malpractice
0010e00001QRuUmAAL,Transportation;Environmental; General Practice; Real Estate
0010e00001QRubOAAT,Business Litigation; Civil Rights; Class Action; Family; Medical Malpractice; Product Liability; Personal Injury; Professional Practices
0016000000pEbgQAAS,Environmental; Real Estate
0010e00001QRubKAAT,General Practice;Employment
0010e00001QRubMAAT,Business Litigation; General Practice; Class Action; Product Liability; Personal Injury; Medical Malpractice
0010e00001QRubPAAT,Business Litigation; Class Action
0010e00001QRubSAAT,General Practice;Employment
0010e00001QRubUAAT,Civil Rights; General Practice; Employment; Family
0010e00001QRvfOAAT,Health and Elder Care; General Practice; Insurance;Personal Injury
0010e00001QRubWAAT,General Practice; Criminal
0010e00001QRubYAAT,Transportation;Environmental; General Practice
0013000000CbxCkAAJ,General Practice; Real Estate; Health and Elder Care;Wills and Trusts
0010e00001QRubcAAD,Civil Rights; Tax; General Practice;Criminal; Immigration; Business Transactional
0010e00001QRubeAAD,General Practice;Personal Injury
0010e00001QRubgAAD,Environmental; Real Estate
0010e00001QRui2AAD,Tax;General Practice; Real Estate; Health and Elder Care; Insurance
0010e00001QRui6AAD,Civil Rights;Environmental; Criminal; Employment
0010e00001QRui8AAD,Family; Criminal; General Practice;Personal Injury
0014y000026cFwNAAU,Tax;General Practice; Real Estate; Government; Administrative; Insurance; Bankruptcy
0010e00001QRuiGAAT,Business Litigation; Class Action
0010e00001QRuiHAAT,Business Litigation; Business Transactional
0010e00001QRuiKAAT,General Practice; Real Estate;Wills and Trusts
0010e00001QRuiLAAT,Family; Criminal; General Practice;Personal Injury
0010e00001QRuokAAD,Civil Rights;General Practice; Government; Administrative; Business Transactiona
0010e00001QRuopAAD,Business Litigation; Wills and Trusts; General Practice; Employment; Transportation; Real Estate; Environmental; Family; Administrative; Personal Injury; Business Transactional
0016000000ojwL4AAI,General Practice;Family; Health and Elder Care
0010e00001QRup1AAD,Criminal;Native American
0010e00001QRuvBAAT,Civil Rights; General Practice; Employment; Constitutional; Transportation; Business Transactional; Environmental; Administrative;Criminal; Government; Business Transactiona; Business Litigation
0010e00001QRuvDAAT,Family; General Practice; Employment;Administrative
0010e00001QRuvFAAT,Civil Rights; Tax;General Practice; Immigration; Business Transactional
0010e00001QRuvLAAT,Transportation;Environmental; General Practice; Real Estate
0010e00001QRuvMAAT,Family; Civil Rights; Professional Practices;Product Liability
0010e00001QRuvPAAT,Native American; Consumer; Anti-trust;General Practice; Bankruptcy
0010e00001QRuvRAAT,Civil Rights; Criminal;Native American; General Practice
0010e00001QRuvTAAT,Family; Civil Rights; Professional Practices;Product Liability
0014y000026cG6hAAE,Business Litigation;Bankruptcy
0010e00001QRuvUAAT,Civil Rights; General Practice; Consumer; Class Action; Real Estate; Family;Workers Compensation; Business Litigation; Product Liability; Personal Injury; Bankruptcy; Professional Practices
0010e00001QRuvWAAT,Wills and Trusts;Environmental; General Practice; Real Estate
0010e00001QRuvXAAT,Family; Criminal; General Practice;Personal Injury
0016000000ojwQYAAY,Wills and Trusts; Tax; Consumer;General Practice; Real Estate; Bankruptcy
0010e00001QRuvZAAT,Family; Criminal; General Practice;Administrative
0010e00001QRuvaAAD,General Practice;Employment
0010e00001QRv1rAAD,Environmental; Real Estate
0016000000ojwVOAAY,Business Litigation; Civil Rights; General Practice; Consumer; Employment; Class Action; Business Transactional; Real Estate; Family; Bankruptcy
0010e00001QRv1tAAD,Business Litigation; Entertainment; Criminal; General Practice; Family; Administrative; Intellectual Property; Business Transactional
0010e00001QRv23AAD,Civil Rights; Criminal; Health and Elder Care;Administrative
0016000000ojwVZAAY,General Practice;Health and Elder Care; Insurance; Personal Injury; Product Liability
0016000000ojwVaAAI,Tax; General Practice; Real Estate;Wills and Trusts
0010e00001QRv2BAAT,Family;Administrative
0010e00001QRv8FAAT,General Practice; Health and Elder Care;Insurance
0010e00001QRv8GAAT,General Practice; Personal Injury;Criminal; Family
0016000000pEvW5AAK,Business Litigation; Civil Rights; General Practice; Employment; Securities; Real Estate; Construction
0014y000026cG7JAAU,Intellectual Property;  Business Litigation;Antitrust
0010e00001QRv8QAAT,General Practice; Real Estate;Wills and Trusts
0010e00001QRv8UAAT,Business Litigation; General Practice; Health and Elder Care; Administrative; Insurance; Business Transactional
0016000000pDeO0AAK,Personal Injury;Criminal;  Family;  Immigration
0010e00001QRv8WAAT,General Practice; Criminal
0016000000pDSmoAAG,Civil Rights; Criminal; General Practice; Constitutional
0010e00001QRv8aAAD,Business Litigation; Wills and Trusts; Tax; General Practice; Real Estate; Business Transactional
0014y000026cG8YAAU,Immigration;  Corporate Counsel Intellectual Property Law
