Salesforce Account Id,Cleaned Practice Areas
0013000000CcMqBAAV,Environmental; Real Estate; Employment;General Practice; Criminal; Family; Wills and Trusts
0013000000CbTHQAA3,Business Litigation; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0016000000ogemgAAA,Health and Elder Care; Consumer; Environmental; General Practice; Workers Compensation; Real Estate; Construction; Securities; Bankruptcy; Wills and Trusts; Insurance; Civil Rights; Business Litigation; Business T; Tax;Transportation; Other (See Details)
0013200001FGGEGAA5,Business Litigation;  Employment
0010e00001OCtmIAAT,Health and Elder Care; Business Litigation
0016000000M4xqwAAB,Entertainment;Intellectual Property
0016000000oj481AAA,Business Litigation; Business Transactional
0016000000ogemjAAA,Wills and Trusts; General Practice
0010e00001NWNx8AAH,Immigration;  Government;  Real Estate; Constitutional
0016000000M56gqAAB,Real Estate; Employment;  Insurance
0016000000ogemqAAA,Business Litigation; Health and Elder Care; General Practice; Real Estate; Construction; Administrative; Business Transactional; Employment; Bankruptcy; Insurance; Government
0016000000ogemvAAA,Business Litigation; General Practice; Business Transactional; Administrative; Employment; Bankruptcy; Wills and Trusts
0013000000CbRT0AAN,Wills and Trusts;Health and Elder Care
0016000000ogL6yAAE,Business Transactional;  Tax
0013000000CcH2QAAV,Family;Real Estate
0013000000CcA2XAAV,Family;Criminal
0013000000CbbYJAAZ,Business Transactional;Criminal
0010e00001NWO2OAAX,Real Estate;  Entertainment; Business Litigation
0013000000CbHCxAAN,Wills and Trusts;Family
0013000000CbFWtAAN,Business Litigation;  Business Transactional
0016000000oh1ybAAA,General Practice;Antitrust; Business Litigation
0016000000KnH12AAF,Insurance;  Personal Injury
0016000000mWaB4AAK,Construction;  Business Litigation;  Tax;  Real Estate;  Insurance;  Family;  Environmental;  Business Transactional;  Health and Elder Care;  Employment;  Intellectual Property;  Government;Bankruptcy
0016000000mWdBQAA0,Business Litigation;  Business Transactional
0013000000CbrxdAAB,Intellectual Property;Real Estate
0013000000CcIvuAAF,Business Litigation; Entertainment; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0013000000CbjusAAB,Family;Personal Injury
0013000000CbfEWAAZ,Business Litigation; Health and Elder Care; General Practice; Administrative; Criminal
0010e00001NWO7YAAX,Business Litigation;  Business Transactional
0016000000pEvg4AAC,Construction;  Intellectual Property
0010e00001NWQm4AAH,Business Litigation;  Business Transactional
0010e00001NTAjNAAX,Real Estate;  Business Transactional; Business Litigation
0013000000CaxFsAAJ,Wills and Trusts;Real Estate
0014y00002gUu9qAAC,Product Liability;Insurance
0013000000CbtKLAAZ,Family;  Government;Real Estate
0014y0000261DOvAAM,Business Litigation;Criminal; Administrative
0016000000oh0B3AAI,General Practice; Criminal; Real Estate;Environmental
00160000014AzZ9AAK,Antitrust;Class Action
0010e00001NWOCnAAP,Business Litigation;  Intellectual Property
0010e00001JSNbfAAH,Trusts and Estates; Real Estate;Tax; Probate and Trust Litigation; Business Litigation; Estate Planning;Bankruptcy; Trusts and Estates;Probate and Trust Litigation;Estate Planning;Wills; Wills; Business Transactional;Real Estate; Wills and Trusts; Tax; Business;Elder; Elder
0013000000DA6crAAD,Real Estate;  Business Transactional; Business Litigation
0016000000oh29pAAA,Workers Compensation; Construction;Personal Injury; General Practice
0016000000oh3taAAA,Personal Injury; Employment
0016000000hyDX2AAM,Business Transactional;Criminal;  Real Estate;  Securities
0010e00001NWhTvAAL,Health and Elder Care; Personal Injury; General Practice; Construction;Workers Compensation; Administrative; Employment; Insurance; Government
0010e00001PECtKAAX,Business Litigation; General Practice; Business Transactional; Real Estate; Personal Injury
0010e00001NWOICAA5,Business Litigation;  Business Transactional;  Intellectual Property
0016000000gv1TfAAI,Personal Injury;Workers Compensation
0016000000mVnnRAAS,Wills and Trusts;  Business Transactional;Intellectual Property; Business Litigation
0016000000xiD8SAAU,Class Action; Business Litigation
0010e00001NWQx7AAH,Real Estate;  Business Transactional; Business Litigation
0016000000mWcOwAAK,Professional Practices;Insurance
0013000000CbITsAAN,Family; Business Litigation
0013000000CbR1LAAV,Workers Compensation;  Business - Litigation
0016000000oh2lEAAQ,Civil Rights;  Employment
0016000000NvZ14AAF,Business Litigation;  Wills and Trusts;  Business Transactional
0013000000CbdNLAAZ,Business Litigation; General Practice; Real Estate; Construction; Employment; Wills and Trusts
0016000000pExN2AAK,General Practice; Business Transactional; Business Litigation;Bankruptcy
0013000000CbJaTAAV,Real Estate;Personal Injury
0010e00001NWOSeAAP,Tax; Real Estate
0013200001IL08RAAT,Criminal;  Other (See Details)
0016000000Vy07RAAR,Administrative;Health and Elder Care
0013000000CbYsVAAV,Wills and Trusts; General Practice
0010e00001N917BAAR,Business Litigation;  Education
0016000000ogOzzAAE,Entertainment; Cyberspace; Environmental; Consumer; Antitrust; General Practice; Real Estate; Construction; Business Transactional; Employment; Intellectual Property; Bankruptcy;Criminal; Civil Rights; Business Litigation; Tax; Government
0010e00001NWR7UAAX,Environmental; Consumer; Antitrust; General Practice; Workers Compensation; Construction; Business Transactional; Securities; Employment; Intellectual Property; Bankruptcy;Criminal; Insurance; Civil Rights; Business Litigation; Tax; Personal Injury
0010e00001NWPraAAH,Business Litigation;  Intellectual Property
0013200001IYtq8AAD,Business Litigation;  Business Transactional
0016000000ogevOAAQ,Employment;Environmental; Business Litigation
0016000000oh0bRAAQ,Tax; Real Estate; General Practice;Other (See Details)
0013000000CbXkiAAF,Health and Elder Care; General Practice; Construction;Workers Compensation; Business Transactional; Bankruptcy; Insurance; Business Litigation; Professional Practices; Personal Injury; Medical Malpractice
0014y00002cwbYOAAY,Business Transactional;Real Estate
0013000000CcJMtAAN,Personal Injury;  Medical Malpractice; Business Litigation;  Insurance
0016000000ogevbAAA,General Practice; Health and Elder Care; Business Litigation;Insurance
0016000000ogezyAAA,Transportation; Environmental; General Practice; Real Estate;Cyberspace; Administrative; Government
0016000000KmOGMAA3,Wills and Trusts;Family
0016000000ogezxAAA,General Practice; Business Transactional;Cyberspace; Intellectual Property; Bankruptcy; Business Litigation; Government
0016000000ts5nNAAQ,Family;Criminal;  Criminal
0013000000CbnPjAAJ,General Practice; Construction;Workers Compensation; Wills and Trusts; Personal Injury
0016000000ogf01AAA,Wills and Trusts; General Practice
0016000000RSGpxAAH,Tax; Administrative;  Business Transactional;  Bankruptcy;Securities
0010e00001MNs8EAAT,Criminal; Business Litigation
0013000000CcMrCAAV,General Practice; Business Transactional; Business Litigation;Bankruptcy
0010e00001Qwtw1AAB,Family;Bankruptcy
0016000000ogf07AAA,Environmental; General Practice; Real Estate;Workers Compensation; Construction; Business Transactional; Bankruptcy; Insurance; Business Litigation; Personal Injury
0010e00001NWNIyAAP,General Practice;Family
0016000000P6GTaAAN,General Practice; Criminal;Family; Employment
0014y000026bvOyAAI,Entertainment; General Practice;Tax; Intellectual Property; Business litigation
0016000000JFlhvAAD,Family;Criminal
0016000000Qj2YIAAZ,Criminal;General Practice
0013000000CcJ0PAAV,Real Estate; Business Litigation
0016000000ogf4xAAA,General Practice; Business Transactional; Business Litigation;Bankruptcy
0010e00001ODprEAAT,Real Estate;  Business Transactional; Business Litigation;  Intellectual Property
0013000000CcGGmAAN,Family;Criminal;  Personal Injury
0013000000Cb0nvAAB,Aviation;Insurance; Civil Litigation; Civil Trial; Product Liability;Civil Litigation; Insurance; Personal Injury;Health and Elder Care;Civil Trial
0016000000Qj2a6AAB,Family;Criminal; Business Litigation
0013200001FyYcXAAV,Family;Immigration
0010e00001NW4gPAAT,Administrative;Health and Elder Care
0016000000QjbweAAB,Wills and Trusts;Business Transactional
0016000000ogefdAAA,Personal Injury; Consumer; General Practice; Real Estate; Construction; Administrative; Employment; Bankruptcy; Business Litigation; Government;Other (See Details)
0016000000GKAD4AAP,Criminal;  Personal Injury;  Family;Bankruptcy
0016000000ogefhAAA,Business Litigation; Environmental; General Practice; Business Transactional; Bankruptcy; Civil Rights; Tax
0016000000ogefjAAA,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy; Insurance
0016000000ogeflAAA,Business Litigation; Environmental; General Practice; Business Transactional; Bankruptcy; Insurance
0013000000CbJeyAAF,Environmental;Real Estate; Administrative;  Business Transactional
0010e00001KIIIeAAP,Wills and Trusts;  Personal Injury;  Family;Criminal;  General Practice;  Government
0016000000ogefrAAA,Business Litigation; Environmental; General Practice; Business Transactional; Bankruptcy; Civil Rights; Tax
0016000000mWd84AAC,Real Estate;  Employment;Bankruptcy
0016000000ogekDAAQ,General Practice;Administrative
0016000000Sm5IZAAZ,Real Estate;Bankruptcy
0016000000laeoTAAQ,General Practice; Business Transactional; Business Litigation;Bankruptcy
0016000000ogekJAAQ,Business Litigation; Health and Elder Care; General Practice; Insurance; Civil Rights
0013200001Inxn9AAB,Business Transactional;Real Estate;  Family
0016000000oh5DxAAI,Criminal; Business Litigation
0016000000ogekMAAQ,Criminal;General Practice
0013000000CcBwxAAF,Family;Real Estate;  Wills and Trusts
0013000000CbgrTAAR,Wills and Trusts;Real Estate
0016000000ogLdLAAU,Criminal; Business Litigation
0016000000ogLdOAAU,Business Litigation;  Intellectual Property
0013000000CbH1UAAV,General Practice;Family
0014y00002cvQTcAAM,Family;Criminal
0016000000PYWhwAAH,Wills and Trusts;  Personal Injury;  Family;  Business Transactional;Criminal; Business Litigation
0016000000ojsL2AAI,Insurance;  Personal Injury
0016000000oh3VuAAI,Health and Elder Care;  Wills and Trusts;Real Estate
0010e00001OCsfZAAT,Intellectual Property;Employment
0010e00001NWjE2AAL,Health and Elder Care; General Practice; Business Transactional;Workers Compensation; Bankruptcy; Business Litigation; Personal Injury
0016000000mWeFUAA0,Family;Criminal
0016000000NslqnAAB,Family;Criminal
0010e00001NWOaLAAX,Business Litigation; Antitrust;  Business Transactional
0016000000NtJ7pAAF,Business Litigation; Health and Elder Care; Environmental; General Practice; Business Transactional; Administrative; Constitutional; Insurance; Professional Practices; Government; Immigration
0016000000oivd7AAA,Government;Cyberspace
0016000000NtJ7mAAF,Environmental; Business Litigation
0013000000Cbsx1AAB,Business Litigation; General Practice; Business Transactional; Administrative; Bankruptcy; Wills and Trusts; Civil Rights; Tax; Government; Immigration
0016000000mWdf4AAC,Real Estate; Business Litigation;  Insurance
0013000000CbWJCAA3,Criminal;Bankruptcy
0010e00001KIHNdAAP,Corporate;Trusts and Estates;Tax; Probate and Trust Litigation;Business and Taxation; Contracts; Business and Taxation;Contracts; Estate Planning; Trusts and Estates; Corporate;Probate and Trust Litigation;Estate Planning; Real Estate/Land Development;Wills; Wills;Real Estate; Tax;Real Estate/Land Development; Business;Elder; Elder
0010e00001NWOfMAAX,Family; Business Litigation
0016000000ZbUB3AAN,Administrative;  Government;Health and Elder Care;  Family
0010e00001NWOfQAAX,Business Litigation; General Practice; Business Transactional; Intellectual Property; Bankruptcy; Immigration
0016000000oivdJAAQ,Family;Criminal
0016000000ogemzAAA,Wills and Trusts; General Practice
0016000000FKebYAAT,Family;Criminal
0016000000ogen6AAA,Business Litigation; Health and Elder Care; General Practice; Real Estate; Construction; Employment; Insurance
0016000000ogen7AAA,General Practice; Health and Elder Care;Personal Injury; Insurance
0016000000ogen8AAA,General Practice; Business Transactional; Business Litigation;Bankruptcy
0016000000ogenAAAQ,General Practice; Business Transactional;Cyberspace; Bankruptcy; Business Litigation; Government
0016000000ogenCAAQ,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy
0016000000ogenEAAQ,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Tax
0016000000oggDwAAI,Business Litigation; Education; Business Transactional; Civil Rights; Tax
0010e00001NWjPdAAL,Family;Real Estate;  Business Transactional; Business Litigation
0014y000026fMP6AAM,Wills and Trusts;  Business Litigation;  Real Estate;  Family;  Business Transactional;Bankruptcy
0013000000Cc4C0AAJ,Family;Family
0016000000pHHK8AAO,Health and Elder Care; Environmental; Workers Compensation; General Practice; Real Estate; Construction; Employment; Criminal; Family; Insurance; Business Litigation; Personal Injury;Other (See Details)
0016000000oh1tEAAQ,General Practice; Government;Administrative
0010e00001NWNxgAAH,Marital and Family;Immigration and Nationality;Mediation
0016000000H7ZhXAAV,Marital and Family;Child and Family;Personal Injury;Family;General Practice;Criminal;Estate Planning;Civil Trial
0016000000mVo4MAAS,Entertainment; Business Litigation;  Intellectual Property
0016000000pHHK4AAO,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Bankruptcy; Wills and Trusts; Personal Injury
0010e00001NWjVaAAL,Employment;Civil Rights; Business Litigation
0016000000pEwveAAC,General Practice; Business Transactional; Business Litigation;Bankruptcy
0016000000mVnqkAAC,General Practice;Health and Elder Care; Administrative
0016000000oh05xAAA,Business Litigation;  Business Transactional
0010e00001OCvDjAAL,Workers Compensation;Insurance
0016000000ogND6AAM,Construction;  Insurance
0010e00001OCvDkAAL,Insurance;  Personal Injury
0016000000oggMkAAI,Business Litigation; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0013000000CbmhoAAB,Criminal;  Environmental
0010e00001NWjbeAAD,Administrative;Personal Injury;  Health and Elder Care
0013200001HryFDAAZ,Wills and Trusts;Health and Elder Care
0016000000LOPmNAAX,Family;General Practice
0016000000oj0t0AAA,General Practice; Business Transactional; Business Litigation;Bankruptcy
0013000000CbHMiAAN,Criminal;  Real Estate
0014y00002gULM8AAO,Personal Injury;Bankruptcy
0013000000Cbt5sAAB,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0016000000oh0FwAAI,Health and Elder Care; Cyberspace; Environmental; Antitrust; Workers Compensation; General Practice; Real Estate; Construction; Business Transactional; Intellectual Property; Bankruptcy;Criminal; Insurance; Business Litigation; Government; Personal Injur
0016000000ogLCSAA2,Tax;Civil Rights; General Practice
0016000000oizrCAAQ,Business Litigation; Consumer; General Practice; Business Transactional; Bankruptcy
0010e00001NWOIGAA5,Wills and Trusts;  Civil Rights; Administrative;Family;  Business Transactional;  Education
0010e00001NWjndAAD,Family;Personal Injury
0010e00001NWOILAA5,Health and Elder Care;Product Liability
0016000000oh0L4AAI,General Practice; Construction;Workers Compensation; Business Transactional; Employment; Bankruptcy; Civil Rights; Business Litigation; Tax; Personal Injury
0013000000CbEy0AAF,Family;Real Estate
0010e00001NWjnjAAD,Government; Administrative;Civil Rights;  Employment
0016000000OqRVUAA3,Family;Bankruptcy
0016000000oges0AAA,Transportation; General Practice; Business Transactional; Bankruptcy; Business Litigation;Antitrust
0010e00001OCtWhAAL,Intellectual Property;Employment
0010e00001JSNzEAAX,Construction;Civil Litigation;Probate and Trust Litigation;Commercial Litigation
0014y00002cuFixAAE,Family;Real Estate
0016000000NtzYyAAJ,Family;Bankruptcy
0016000000Iy2RZAAZ,Business Transactional;Criminal;  Family
0016000000ogevcAAA,Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy;Criminal; Business Litigation
0010e00001NWO5MAAX,Securities; Employment;  Intellectual Property
0016000000o7MDMAA2,Intellectual Property; Government;Cyberspace
0016000000ogevdAAA,General Practice; Criminal;Administrative
0016000000o7MDNAA2,Intellectual Property; Government;Cyberspace; Business Litigation
0010e00001OChaDAAT,Education;Civil Rights
0010e00001NTcCpAAL,Transportation; Environmental; Consumer; Real Estate;General Practice; Criminal; Bankruptcy
0010e00001NWOSqAAP,Business Litigation;  Business Transactional
0016000000PZ2zDAAT,Employment; Business Litigation;Insurance
0016000000mWbFEAA0,Entertainment;Immigration
0013000000CcCV1AAN,Employment;General Practice; Criminal; Family; Wills and Trusts; Personal Injury; Immigration
0010e00001NWOT0AAP,Employment;Real Estate; Business Litigation
0014y000026cGI7AAM,Family;Immigration
0010e00001OCs1JAAT,Tax;  Environmental;  Business Transactional; Administrative;Civil Rights
0010e00001OCtiOAAT,Family;Real Estate;  Wills and Trusts
0010e00001OCs1KAAT,Bankruptcy;Criminal; Administrative;  Tax
0016000000n3veIAAQ,Construction;  Wills and Trusts;  Real Estate
0010e00001OCs6mAAD,Wills and Trusts; Real Estate;  Tax
0016000000pHTt0AAG,Employment;Administrative; Business Litigation; General Practice
0013000000CbWKmAAN,Business Litigation; Business Transactional
0010e00001OCto3AAD,Administrative;  Employment
0016000000Nu2i5AAB,Immigration;  Business Litigation;  Family;  Criminal;Bankruptcy
0010e00001OCs6tAAD,Tax;  Wills and Trusts;  Business Transactional; Business Litigation
0013000000Cb26nAAB,Wills and Trusts; Real Estate; General Practice
0013000000CbfO7AAJ,General Practice;Family
0013000000CbkEuAAJ,Personal Injury;  Other (See Details);  Insurance;Bankruptcy
0010e00001OCuNsAAL,Business Litigation;  Employment
0010e00001NWNJ7AAP,Medical Malpractice;Personal Injury
0010e00001NWidlAAD,Business Litigation;  Government;  Business Transactional;Bankruptcy
0016000000oizzxAAA,Business Litigation; General Practice; Real Estate; Construction; Employment; Civil Rights
0016000000nizlUAAQ,Business Litigation; Entertainment; General Practice; Business Transactional; Employment; Intellectual Property; Bankruptcy
0016000000nizlXAAQ,General Practice;Administrative; Medical Malpractice; Professional Practices
0010e00001OCttrAAD,Employment;Real Estate;  Business Transactional; Business Litigation
0016000000nizlgAAA,Personal Injury; Civil Rights; Business Litigation
0016000000gCt8hAAC,Family;Personal Injury
0013000000Cb05FAAR,Business Litigation; General Practice; Real Estate; Construction; Employment
0010e00001OCsIKAA1,Family;Criminal
0016000000oiur5AAA,Wills and Trusts; Real Estate; Tax; General Practice
0010e00001QRqybAAD,Other (See Details);  Business Transactional;Bankruptcy
0016000000lae3RAAQ,Transportation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy;Criminal; Business Litigation
0013000000CcKGSAA3,Wills and Trusts;Real Estate; Business Litigation
0013000000CbqHAAAZ,General Practice; Business Transactional; Bankruptcy; Business Litigation;Other (See Details)
0010e00001OCsIYAA1,Family;  Business Transactional; Business Litigation
0013000000CcAKMAA3,Family;Real Estate
0016000000lae19AAA,General Practice; Real Estate;Workers Compensation; Business Transactional; Construction; Intellectual Property; Bankruptcy; Wills and Trusts; Business Litigation; Tax; Personal Injury
0016000000d5KmUAAU,General Practice; Family; Criminal;Personal Injury
0016000000ogMhhAAE,Real Estate; Administrative;  Tax
0016000000o7VwGAAU,Business Transactional;Criminal;  Real Estate;  Family
0010e00001OCsOKAA1,Insurance;  Business Transactional; Business Litigation;  Intellectual Property;  Government
0016000000FKet0AAD,Employment;General Practice; Criminal; Family; Wills and Trusts
0014y000026cGTVAA2,Business Litigation;  Employment
0016000000k6A5RAAU,Personal Injury;  Criminal;Bankruptcy
0010e00001OCuBIAA1,General Practice;Cyberspace; Intellectual Property; Civil Rights; Tax; Government
0010e00001OCsU7AAL,Government;Transportation; Administrative
0013000000Cc8OCAAZ,Wills and Trusts;Real Estate;  Business Transactional; Business Litigation
0010e00001NWj2GAAT,Business Litigation;  Intellectual Property
0013200001FxnOiAAJ,Personal Injury; Employment
0010e00001NWNnkAAH,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0010e00001NVchnAAD,Tax;  Real Estate;Bankruptcy
0010e00001OCsfqAAD,Personal Injury; Business Litigation;  Civil Rights
0016000000RSRILAA5,Criminal;  Personal Injury
0016000000pFlfHAAS,Family;Criminal;  Employment;  Personal Injury
0010e00001NWjEFAA1,Wills and Trusts;Real Estate; Business Litigation
0010e00001QRtXUAA1,Environmental; General Practice; Real Estate;Workers Compensation; Construction; Employment; Intellectual Property; Criminal; Business Litigation; Personal Injury
0010e00001QRrOfAAL,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Securities; Bankruptcy; Insurance
0010e00001OCuGsAAL,Business Litigation; Entertainment; General Practice; Business Transactional; Employment; Bankruptcy; Family; Wills and Trusts
0016000000mWaSdAAK,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Employment; Criminal; Bankruptcy; Family; Insurance; Immigration
0010e00001NWNxqAAH,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy
0013000000CbH1GAAV,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Employment; Bankruptcy; Personal Injury
0016000000pHHKOAA4,Health and Elder Care;General Practice
0010e00001NWNy3AAH,Family;  Business Transactional; Business Litigation
0016000000pFlhzAAC,Family;  Intellectual Property
0010e00001NWO31AAH,Business Litigation;  Employment
0010e00001OCt4BAAT,Business Litigation;  Business Transactional
0016000000mWdJPAA0,Securities; Business Litigation
0016000000mWcCaAAK,Wills and Trusts;  Health and Elder Care;Bankruptcy
0010e00001OCslUAAT,Business Litigation;  Business Transactional
0014y000026csrpAAA,Wills and Trusts;  Tax;Real Estate; Business Litigation;  Intellectual Property
0010e00001QRtk0AAD,General Practice; Government;Administrative; Employment
0016000000niyMYAAY,Health and Elder Care; Workers Compensation; General Practice; Criminal; Bankruptcy; Wills and Trusts; Insurance; Business Litigation; Personal Injury;Other (See Details)
0016000000pGJB2AAO,Immigration;Criminal
0013000000CcDFjAAN,Criminal;  Other (See Details)
0010e00001OCiDoAAL,Business Litigation; Administrative;  Business Transactional;Insurance
0010e00001OCi18AAD,Administrative;  Government;  Environmental
0016000000nizLCAAY,Administrative;Health and Elder Care
0013000000CbUr2AAF,Personal Injury; Employment
0010e00001NWOO5AAP,Real Estate;  Environmental;  Business Transactional; Business Litigation
0010e00001JRDtmAAH,http://www.SandElawfirm.com; Business;Family; Family;Criminal
0010e00001OCi7LAAT,Business Litigation;  Business Transactional;  Employment
0013000000CbhW6AAJ,Trusts and Estates;Marital and Family;Personal Injury;Real Estate;Business;Family;Estate Planning;Contracts;Wills
0016000000L5lu9AAB,Marital and Family;Personal Injury;Family;General Practice;Criminal;Election; Campaign and Political
0016000000niyapAAA,Business Litigation; Consumer; General Practice; Employment; Bankruptcy
0010e00001ODq6cAAD,Wills and Trusts; Health and Elder Care; General Practice
0013000000Cc8HpAAJ,Family;Business Transactional
0016000000oh0bxAAA,Tax;Real Estate; General Practice
0016000000oh2NaAAI,Business Litigation;  Business Transactional
0014y000026cNWgAAM,Civil Rights;  Business Transactional; Business Litigation;  Employment;Health and Elder Care
0010e00001OCtd2AAD,Tax;  Wills and Trusts
0010e00001QRtk2AAD,Business Litigation;  Business Transactional
0016000000pGJU0AAO,Environmental;Product Liability
0010e00001JSNxJAAX,Marital and Family;Child and Family;Family; Child and Family; Marital and Family; Appellate Practice
0010e00001NW5ODAA1,Family;Securities; Education;  Health and Elder Care
0013000000CcMQPAA3,Intellectual Property; Trademark; Copyright;Trademark; Patent;Patent
0010e00001NTtszAAD,Wills and Trusts;Real Estate
0010e00001OCsQGAA1,Medical Malpractice;Personal Injury
0016000000ladgHAAQ,Antitrust;  Business Litigation;  Intellectual Property
0016000000nixmwAAA,General Practice; Business Transactional; Business Litigation;Bankruptcy
0016000000IzEcxAAF,Health and Elder Care; Personal Injury; General Practice; Real Estate; Business Transactional; Employment; Class Action; Family; Wills and Trusts; Civil Rights; Business Litigation; Tax;Antitrust
0016000000oivysAAA,Business Litigation; General Practice; Business Transactional; Securities; Bankruptcy; Insurance
0014y00002Lv1hzAAB,Wills and Trusts;  Family;Criminal;  Real Estate
0016000000nizwjAAA,Construction;  Wills and Trusts;  Business Litigation;  Transportation;  Personal Injury;  Insurance;  Family;  Government;Bankruptcy
0013000000CavYAAAZ,Personal Injury;Insurance; Civil Litigation; Commercial Litigation;Trial; Civil Trial; Product Liability; Trial;Health;Product Liability; Personal Injury; Health;Commercial Litigation;Civil Trial
0010e00001ODqPeAAL,General Practice; Health and Elder Care;Personal Injury; Insurance
0010e00001JRHH0AAP,Debtor and Creditor;Contracts;Civil Trial;Civil Litigation;Commercial Litigation;Appellate Practice
0010e00001JRDOpAAP,Government;Administrative;Government Administration and Regulation;Government and Public Policy;Environmental and Land Use;Business;Real Estate;Election;Real Estate/Land; Campaign and Political;Law and Government/Procurement;Government and Administrative
0016000000yGuEVAA0,Insurance;  Product Liability;  Professional Practices;Employment
0016000000pHGvHAAW,General Practice; Construction;Workers Compensation; Business Transactional; Intellectual Property; Bankruptcy; Business Litigation; Personal Injury
0010e00001JRHHCAA5,Corporate;Real Estate;Business
0010e00001JRHHEAA5,Criminal;Litigation/Trial Advocacy/Advocacy;Criminal Appellate
0016000000pHGvOAAW,Criminal; Administrative
0010e00001OCsOlAAL,Criminal;  Government;Bankruptcy
0010e00001JS3XrAAL,Corporate;Business;Contracts;Real Estate/Land Development;Securities
0013000000CbqIvAAJ,Transportation;Constitutional; Consumer; Business; General Practice; Workers' Compensation; Real Estate; Construction; Administrative; Criminal; Family; Wills and Trusts; Bankruptcy; Civil Rights; Business Litigation; Tax; Government; Medical Malpractice
0016000000ladzoAAA,Antitrust;  Business Litigation;  Employment
0016000000nj0CHAAY,Criminal; Administrative
0010e00001NWiwKAAT,General Practice; Business Transactional;Cyberspace; Bankruptcy; Business Litigation; Government
0010e00001JS3Y5AAL,Zoning;Administrative; Planning and Land Use;City/County/Local Government;Government and Public Policy;Litigation/Trial Advocacy/Advocacy;State and Federal Government and Administrative Practice;Research;Appellate Practice
0013000000CbzIZAAZ,Business Litigation; Health and Elder Care; Environmental; General Practice; Business Transactional; Real Estate; Employment; Criminal; Bankruptcy; Family; Wills and Trusts
0016000000QkCONAA3,Constitutional; Intercultural/international Human Rights;Intercultural/International Human Rights; Litigation/Trial Advocacy/Advocacy; Constitutional; Military; Criminal;Litigation/Trial Advocacy/Advocacy; Wills and Trusts;Criminal;Civil Rights; Civil Rights; Personal Injury;Military
0016000000lZRt2AAG,Construction;Real Estate; Business Litigation
0010e00001NWiwdAAD,Personal Injury; Business Litigation;  Insurance
0010e00001JRYFRAA5,Trusts and Estates;Real Estate;Guardianship;Probate and Trust Litigation; Wills and Trusts; Estate Planning;Wills
0010e00001JRYEgAAP,Criminal Law;Business Law; & Sports;Entertainment; Arts;Young Lawyers
0010e00001NVpPOAA1,Family;Bankruptcy
0010e00001OCsaEAAT,Business Litigation;  Business Transactional
0010e00001OCssoAAD,Business Litigation;  Business Transactional;  Intellectual Property
0010e00001NTrNwAAL,Construction; Business Litigation;  Employment;Insurance
0010e00001JRYKmAAP,Construction;Administrative;Contracts;Government Contracts;Dispute Resolution;Insurance;Business;Trial;Litigation/Trial Advocacy/Advocacy;General Practice;Arbitration;Civil Litigation;Commercial Litigation;Mediation
0010e00001JRYKvAAP,Government;Criminal;Litigation/Trial Advocacy/Advocacy;Criminal Appellate
0010e00001JRYKyAAP,Probate and Trust Litigation;Civil Trial
0010e00001JRYQIAA5,Construction; Trusts and Estates;Zoning;Trusts and Estates;Debtor and Creditor; Planning and Land Use;Environmental and Land Use;Business;Real Estate;Eminent Domain;Contracts;Real Estate/Land Development;Wills
0016000000nj1gnAAA,Family;Criminal
0016000000EpY8eAAF,Business Litigation; General Practice; Business Transactional; Employment; Criminal; Bankruptcy; Family
0010e00001NWj8kAAD,General Practice; Health and Elder Care;Insurance
0010e00001JRYQJAA5,Criminal;Immigration and Nationality
0010e00001NWj8uAAD,Health and Elder Care;  Wills and Trusts;  Tax;Insurance
0013000000CbycbAAB,Wills and Trusts;  Family;  Other (See Details);Bankruptcy
0014y0000260k4HAAQ,Business Litigation;Constitutional; Administrative
0010e00001JRYVvAAP,Constitutional;Contracts;Litigation/Trial Advocacy/Advocacy;General Practice;Research;Eminent Domain;Civil Litigation;Real Estate/Land Development;Government and Administrative
0010e00001JSO4nAAH,Construction;Contracts;Business;Civil Litigation;Commercial Litigation
0010e00001JRYW4AAP,Marital and Family;Criminal;Family;Criminal Appellate
0010e00001OChitAAD,General Practice; Health and Elder Care;Insurance
0010e00001OChiuAAD,Securities; Business Litigation
0010e00001JRYW7AAP,Government;Banking
0010e00001JRYW9AAP,Immigration and Nationality;Child and Family
0010e00001QRtSGAA1,Real Estate; Insurance;Bankruptcy
0013000000CbeT1AAJ,Environmental; Business Litigation
0010e00001ODpp6AAD,Antitrust;  Intellectual Property
